track_id,audio_path,key_label
39330,fmak_wav/039/039330.wav,G Major
39332,fmak_wav/039/039332.wav,B minor
39342,fmak_wav/039/039342.wav,Bb Major
39357,fmak_wav/039/039357.wav,Bb minor
39361,fmak_wav/039/039361.wav,G# minor
39393,fmak_wav/039/039393.wav,C# Major
39514,fmak_wav/039/039514.wav,B minor
39525,fmak_wav/039/039525.wav,C Major
39526,fmak_wav/039/039526.wav,C Major
39527,fmak_wav/039/039527.wav,C# Major
39528,fmak_wav/039/039528.wav,C Major
39529,fmak_wav/039/039529.wav,G Major
39539,fmak_wav/039/039539.wav,E minor
39541,fmak_wav/039/039541.wav,D# minor
39542,fmak_wav/039/039542.wav,D minor
39549,fmak_wav/039/039549.wav,B Major
39569,fmak_wav/039/039569.wav,F Major
39570,fmak_wav/039/039570.wav,A minor
39573,fmak_wav/039/039573.wav,E minor
39574,fmak_wav/039/039574.wav,A minor
39575,fmak_wav/039/039575.wav,Bb minor
39580,fmak_wav/039/039580.wav,Bb minor
39581,fmak_wav/039/039581.wav,E minor
39583,fmak_wav/039/039583.wav,C minor
39586,fmak_wav/039/039586.wav,C minor
39587,fmak_wav/039/039587.wav,C minor
39588,fmak_wav/039/039588.wav,F# minor
39811,fmak_wav/039/039811.wav,D# minor
39930,fmak_wav/039/039930.wav,G minor
39932,fmak_wav/039/039932.wav,B minor
39950,fmak_wav/039/039950.wav,A minor
40234,fmak_wav/040/040234.wav,F# minor
40238,fmak_wav/040/040238.wav,A minor
40239,fmak_wav/040/040239.wav,E minor
40240,fmak_wav/040/040240.wav,G minor
40242,fmak_wav/040/040242.wav,E Major
40243,fmak_wav/040/040243.wav,A minor
40244,fmak_wav/040/040244.wav,D Major
40245,fmak_wav/040/040245.wav,C minor
40265,fmak_wav/040/040265.wav,Bb minor
40266,fmak_wav/040/040266.wav,A minor
40321,fmak_wav/040/040321.wav,F Major
40369,fmak_wav/040/040369.wav,F# minor
40370,fmak_wav/040/040370.wav,D# minor
40373,fmak_wav/040/040373.wav,F minor
40487,fmak_wav/040/040487.wav,G# minor
40488,fmak_wav/040/040488.wav,F Major
40491,fmak_wav/040/040491.wav,A Major
40492,fmak_wav/040/040492.wav,A Major
40495,fmak_wav/040/040495.wav,C Major
40496,fmak_wav/040/040496.wav,C# minor
40497,fmak_wav/040/040497.wav,B minor
40553,fmak_wav/040/040553.wav,F Major
40556,fmak_wav/040/040556.wav,Bb Major
40557,fmak_wav/040/040557.wav,G Major
40569,fmak_wav/040/040569.wav,F Major
40618,fmak_wav/040/040618.wav,F# minor
40619,fmak_wav/040/040619.wav,C# minor
40621,fmak_wav/040/040621.wav,C# minor
40623,fmak_wav/040/040623.wav,C minor
40707,fmak_wav/040/040707.wav,C Major
40708,fmak_wav/040/040708.wav,F# minor
40709,fmak_wav/040/040709.wav,E minor
40710,fmak_wav/040/040710.wav,D minor
40711,fmak_wav/040/040711.wav,D minor
40714,fmak_wav/040/040714.wav,D# Major
40716,fmak_wav/040/040716.wav,G Major
40719,fmak_wav/040/040719.wav,A minor
40764,fmak_wav/040/040764.wav,C minor
40769,fmak_wav/040/040769.wav,Bb Major
40771,fmak_wav/040/040771.wav,F minor
40773,fmak_wav/040/040773.wav,G minor
40777,fmak_wav/040/040777.wav,F minor
40814,fmak_wav/040/040814.wav,F# minor
40841,fmak_wav/040/040841.wav,D# minor
40842,fmak_wav/040/040842.wav,G minor
40843,fmak_wav/040/040843.wav,C# minor
40848,fmak_wav/040/040848.wav,C Major
40849,fmak_wav/040/040849.wav,C Major
40951,fmak_wav/040/040951.wav,A Major
40963,fmak_wav/040/040963.wav,B minor
40984,fmak_wav/040/040984.wav,A minor
40985,fmak_wav/040/040985.wav,C minor
40989,fmak_wav/040/040989.wav,C# Major
41010,fmak_wav/041/041010.wav,G# minor
41095,fmak_wav/041/041095.wav,F Major
41101,fmak_wav/041/041101.wav,F Major
41104,fmak_wav/041/041104.wav,G minor
41122,fmak_wav/041/041122.wav,E minor
41124,fmak_wav/041/041124.wav,F minor
41125,fmak_wav/041/041125.wav,F# Major
41191,fmak_wav/041/041191.wav,Bb minor
41192,fmak_wav/041/041192.wav,F# Major
41284,fmak_wav/041/041284.wav,G Major
41299,fmak_wav/041/041299.wav,G# minor
41302,fmak_wav/041/041302.wav,F# minor
41486,fmak_wav/041/041486.wav,E Major
41487,fmak_wav/041/041487.wav,D Major
41489,fmak_wav/041/041489.wav,D# Major
41515,fmak_wav/041/041515.wav,D# minor
41516,fmak_wav/041/041516.wav,G Major
41517,fmak_wav/041/041517.wav,E minor
41519,fmak_wav/041/041519.wav,C minor
41520,fmak_wav/041/041520.wav,E minor
41550,fmak_wav/041/041550.wav,Bb Major
41554,fmak_wav/041/041554.wav,D minor
41569,fmak_wav/041/041569.wav,G Major
41598,fmak_wav/041/041598.wav,A minor
41599,fmak_wav/041/041599.wav,D minor
41600,fmak_wav/041/041600.wav,D minor
41601,fmak_wav/041/041601.wav,A minor
41602,fmak_wav/041/041602.wav,C Major
41758,fmak_wav/041/041758.wav,G Major
41971,fmak_wav/041/041971.wav,A minor
41974,fmak_wav/041/041974.wav,E minor
41975,fmak_wav/041/041975.wav,C Major
41976,fmak_wav/041/041976.wav,E Major
41980,fmak_wav/041/041980.wav,D minor
41981,fmak_wav/041/041981.wav,G Major
41982,fmak_wav/041/041982.wav,E Major
41988,fmak_wav/041/041988.wav,E minor
42040,fmak_wav/042/042040.wav,G# minor
42044,fmak_wav/042/042044.wav,A minor
42047,fmak_wav/042/042047.wav,D Major
42055,fmak_wav/042/042055.wav,Bb minor
42056,fmak_wav/042/042056.wav,A minor
42057,fmak_wav/042/042057.wav,G# minor
42058,fmak_wav/042/042058.wav,A minor
42059,fmak_wav/042/042059.wav,B Major
42060,fmak_wav/042/042060.wav,E minor
42062,fmak_wav/042/042062.wav,G# minor
42064,fmak_wav/042/042064.wav,G# minor
42065,fmak_wav/042/042065.wav,A minor
42312,fmak_wav/042/042312.wav,D Major
42348,fmak_wav/042/042348.wav,G Major
42349,fmak_wav/042/042349.wav,D Major
42350,fmak_wav/042/042350.wav,C Major
42351,fmak_wav/042/042351.wav,A minor
42432,fmak_wav/042/042432.wav,E minor
42434,fmak_wav/042/042434.wav,A minor
42657,fmak_wav/042/042657.wav,B minor
42740,fmak_wav/042/042740.wav,C minor
42742,fmak_wav/042/042742.wav,F minor
42744,fmak_wav/042/042744.wav,D minor
42745,fmak_wav/042/042745.wav,D minor
42747,fmak_wav/042/042747.wav,G# Major
42748,fmak_wav/042/042748.wav,A minor
42749,fmak_wav/042/042749.wav,E minor
42750,fmak_wav/042/042750.wav,A minor
42756,fmak_wav/042/042756.wav,D Major
42757,fmak_wav/042/042757.wav,A Major
42758,fmak_wav/042/042758.wav,C Major
42803,fmak_wav/042/042803.wav,D Major
42806,fmak_wav/042/042806.wav,E Major
42834,fmak_wav/042/042834.wav,D Major
42835,fmak_wav/042/042835.wav,E Major
42836,fmak_wav/042/042836.wav,A Major
42837,fmak_wav/042/042837.wav,C Major
43153,fmak_wav/043/043153.wav,C minor
43304,fmak_wav/043/043304.wav,A minor
43323,fmak_wav/043/043323.wav,G minor
43325,fmak_wav/043/043325.wav,D# Major
43402,fmak_wav/043/043402.wav,D# minor
43407,fmak_wav/043/043407.wav,D# minor
43408,fmak_wav/043/043408.wav,D# Major
43411,fmak_wav/043/043411.wav,G# Major
43493,fmak_wav/043/043493.wav,E minor
43497,fmak_wav/043/043497.wav,C minor
43499,fmak_wav/043/043499.wav,A minor
43502,fmak_wav/043/043502.wav,D minor
44099,fmak_wav/044/044099.wav,A Major
44100,fmak_wav/044/044100.wav,D minor
44101,fmak_wav/044/044101.wav,G Major
44102,fmak_wav/044/044102.wav,G Major
44103,fmak_wav/044/044103.wav,C Major
44105,fmak_wav/044/044105.wav,A Major
44106,fmak_wav/044/044106.wav,A Major
44107,fmak_wav/044/044107.wav,C# minor
44108,fmak_wav/044/044108.wav,D Major
44109,fmak_wav/044/044109.wav,C# minor
44126,fmak_wav/044/044126.wav,C# Major
44195,fmak_wav/044/044195.wav,C# minor
44196,fmak_wav/044/044196.wav,G minor
44197,fmak_wav/044/044197.wav,G# minor
44198,fmak_wav/044/044198.wav,E minor
44207,fmak_wav/044/044207.wav,D minor
44277,fmak_wav/044/044277.wav,G minor
44278,fmak_wav/044/044278.wav,D# minor
44279,fmak_wav/044/044279.wav,B minor
44282,fmak_wav/044/044282.wav,C minor
44283,fmak_wav/044/044283.wav,E minor
44285,fmak_wav/044/044285.wav,E minor
44286,fmak_wav/044/044286.wav,F minor
44401,fmak_wav/044/044401.wav,E minor
44423,fmak_wav/044/044423.wav,C minor
44799,fmak_wav/044/044799.wav,G# minor
44801,fmak_wav/044/044801.wav,F# minor
44821,fmak_wav/044/044821.wav,F minor
44822,fmak_wav/044/044822.wav,C# minor
44823,fmak_wav/044/044823.wav,G minor
44886,fmak_wav/044/044886.wav,C# Major
44896,fmak_wav/044/044896.wav,C# Major
44954,fmak_wav/044/044954.wav,A minor
45012,fmak_wav/045/045012.wav,D minor
45060,fmak_wav/045/045060.wav,C Major
45099,fmak_wav/045/045099.wav,E minor
45100,fmak_wav/045/045100.wav,D# minor
45101,fmak_wav/045/045101.wav,A minor
45103,fmak_wav/045/045103.wav,Bb minor
45141,fmak_wav/045/045141.wav,Bb Major
45166,fmak_wav/045/045166.wav,D Major
45275,fmak_wav/045/045275.wav,B Major
45320,fmak_wav/045/045320.wav,F Major
45331,fmak_wav/045/045331.wav,A minor
45332,fmak_wav/045/045332.wav,G Major
45334,fmak_wav/045/045334.wav,A Major
45513,fmak_wav/045/045513.wav,G# Major
45514,fmak_wav/045/045514.wav,E minor
45515,fmak_wav/045/045515.wav,B minor
45517,fmak_wav/045/045517.wav,C Major
45518,fmak_wav/045/045518.wav,D Major
45519,fmak_wav/045/045519.wav,E Major
45520,fmak_wav/045/045520.wav,G Major
45521,fmak_wav/045/045521.wav,B minor
45522,fmak_wav/045/045522.wav,D Major
45523,fmak_wav/045/045523.wav,C Major
45562,fmak_wav/045/045562.wav,E Major
45563,fmak_wav/045/045563.wav,C# Major
45565,fmak_wav/045/045565.wav,E minor
45566,fmak_wav/045/045566.wav,G minor
45567,fmak_wav/045/045567.wav,E minor
45568,fmak_wav/045/045568.wav,B Major
46070,fmak_wav/046/046070.wav,C minor
46088,fmak_wav/046/046088.wav,D minor
46091,fmak_wav/046/046091.wav,D minor
46126,fmak_wav/046/046126.wav,B minor
46129,fmak_wav/046/046129.wav,E Major
46146,fmak_wav/046/046146.wav,E Major
46334,fmak_wav/046/046334.wav,A minor
46339,fmak_wav/046/046339.wav,A minor
46362,fmak_wav/046/046362.wav,E Major
46365,fmak_wav/046/046365.wav,C Major
46508,fmak_wav/046/046508.wav,F# Major
46514,fmak_wav/046/046514.wav,D minor
46546,fmak_wav/046/046546.wav,D# Major
46547,fmak_wav/046/046547.wav,D# Major
46548,fmak_wav/046/046548.wav,G Major
46549,fmak_wav/046/046549.wav,E Major
46550,fmak_wav/046/046550.wav,C Major
46551,fmak_wav/046/046551.wav,C Major
46552,fmak_wav/046/046552.wav,G Major
46553,fmak_wav/046/046553.wav,E Major
46728,fmak_wav/046/046728.wav,C Major
46729,fmak_wav/046/046729.wav,C minor
46735,fmak_wav/046/046735.wav,D minor
46736,fmak_wav/046/046736.wav,B minor
46737,fmak_wav/046/046737.wav,A Major
46738,fmak_wav/046/046738.wav,C minor
46757,fmak_wav/046/046757.wav,F minor
46785,fmak_wav/046/046785.wav,A minor
46786,fmak_wav/046/046786.wav,D Major
46787,fmak_wav/046/046787.wav,A Major
46788,fmak_wav/046/046788.wav,E minor
46789,fmak_wav/046/046789.wav,C# Major
46790,fmak_wav/046/046790.wav,D# minor
46791,fmak_wav/046/046791.wav,E minor
46793,fmak_wav/046/046793.wav,D Major
46796,fmak_wav/046/046796.wav,G Major
46839,fmak_wav/046/046839.wav,C minor
46841,fmak_wav/046/046841.wav,G Major
46842,fmak_wav/046/046842.wav,B minor
46843,fmak_wav/046/046843.wav,E Major
46844,fmak_wav/046/046844.wav,A minor
46845,fmak_wav/046/046845.wav,C minor
46847,fmak_wav/046/046847.wav,E minor
46848,fmak_wav/046/046848.wav,A Major
46850,fmak_wav/046/046850.wav,D Major
46852,fmak_wav/046/046852.wav,E minor
46853,fmak_wav/046/046853.wav,F Major
46854,fmak_wav/046/046854.wav,A minor
46855,fmak_wav/046/046855.wav,F minor
46856,fmak_wav/046/046856.wav,C Major
47023,fmak_wav/047/047023.wav,A minor
47035,fmak_wav/047/047035.wav,C Major
47041,fmak_wav/047/047041.wav,E minor
47042,fmak_wav/047/047042.wav,A minor
47043,fmak_wav/047/047043.wav,F minor
47044,fmak_wav/047/047044.wav,E minor
47068,fmak_wav/047/047068.wav,C minor
47069,fmak_wav/047/047069.wav,G# minor
47070,fmak_wav/047/047070.wav,F Major
47071,fmak_wav/047/047071.wav,F minor
47072,fmak_wav/047/047072.wav,D minor
47073,fmak_wav/047/047073.wav,D minor
47075,fmak_wav/047/047075.wav,C minor
47076,fmak_wav/047/047076.wav,D minor
47077,fmak_wav/047/047077.wav,G minor
47237,fmak_wav/047/047237.wav,E Major
47238,fmak_wav/047/047238.wav,E Major
47240,fmak_wav/047/047240.wav,D Major
47242,fmak_wav/047/047242.wav,G Major
47243,fmak_wav/047/047243.wav,E Major
47245,fmak_wav/047/047245.wav,F Major
47343,fmak_wav/047/047343.wav,C Major
47347,fmak_wav/047/047347.wav,D# Major
47365,fmak_wav/047/047365.wav,G Major
47366,fmak_wav/047/047366.wav,G Major
47368,fmak_wav/047/047368.wav,C Major
47369,fmak_wav/047/047369.wav,A Major
47371,fmak_wav/047/047371.wav,D# Major
47454,fmak_wav/047/047454.wav,E minor
47464,fmak_wav/047/047464.wav,B minor
47475,fmak_wav/047/047475.wav,D# Major
47477,fmak_wav/047/047477.wav,G minor
47478,fmak_wav/047/047478.wav,A Major
47479,fmak_wav/047/047479.wav,D Major
47480,fmak_wav/047/047480.wav,C Major
47481,fmak_wav/047/047481.wav,E Major
47482,fmak_wav/047/047482.wav,E minor
47483,fmak_wav/047/047483.wav,A Major
47515,fmak_wav/047/047515.wav,E minor
47559,fmak_wav/047/047559.wav,B Major
47562,fmak_wav/047/047562.wav,F minor
47604,fmak_wav/047/047604.wav,D Major
47609,fmak_wav/047/047609.wav,F# Major
47612,fmak_wav/047/047612.wav,F# Major
47661,fmak_wav/047/047661.wav,C Major
47662,fmak_wav/047/047662.wav,A Major
47676,fmak_wav/047/047676.wav,D Major
47739,fmak_wav/047/047739.wav,A Major
47740,fmak_wav/047/047740.wav,A minor
47742,fmak_wav/047/047742.wav,A minor
47767,fmak_wav/047/047767.wav,C# Major
47771,fmak_wav/047/047771.wav,G Major
47860,fmak_wav/047/047860.wav,B Major
47894,fmak_wav/047/047894.wav,F Major
47915,fmak_wav/047/047915.wav,D minor
47916,fmak_wav/047/047916.wav,C minor
47917,fmak_wav/047/047917.wav,C Major
47919,fmak_wav/047/047919.wav,Bb Major
47920,fmak_wav/047/047920.wav,E minor
47921,fmak_wav/047/047921.wav,Bb Major
47922,fmak_wav/047/047922.wav,E minor
47923,fmak_wav/047/047923.wav,F Major
47924,fmak_wav/047/047924.wav,E minor
47955,fmak_wav/047/047955.wav,D minor
48002,fmak_wav/048/048002.wav,E Major
48003,fmak_wav/048/048003.wav,C Major
48006,fmak_wav/048/048006.wav,C# Major
48055,fmak_wav/048/048055.wav,E Major
48056,fmak_wav/048/048056.wav,F Major
48057,fmak_wav/048/048057.wav,C minor
48058,fmak_wav/048/048058.wav,E minor
48059,fmak_wav/048/048059.wav,F Major
48060,fmak_wav/048/048060.wav,E Major
48062,fmak_wav/048/048062.wav,G Major
48063,fmak_wav/048/048063.wav,A minor
48119,fmak_wav/048/048119.wav,G minor
48123,fmak_wav/048/048123.wav,C minor
48125,fmak_wav/048/048125.wav,G# minor
48139,fmak_wav/048/048139.wav,D Major
48140,fmak_wav/048/048140.wav,G Major
48141,fmak_wav/048/048141.wav,G Major
48142,fmak_wav/048/048142.wav,C Major
48143,fmak_wav/048/048143.wav,A Major
48144,fmak_wav/048/048144.wav,D Major
48145,fmak_wav/048/048145.wav,C Major
48146,fmak_wav/048/048146.wav,G Major
48147,fmak_wav/048/048147.wav,D# Major
48148,fmak_wav/048/048148.wav,D Major
48149,fmak_wav/048/048149.wav,G Major
48173,fmak_wav/048/048173.wav,B minor
48175,fmak_wav/048/048175.wav,D# Major
48176,fmak_wav/048/048176.wav,A minor
48177,fmak_wav/048/048177.wav,A Major
48178,fmak_wav/048/048178.wav,E minor
48180,fmak_wav/048/048180.wav,Bb Major
48182,fmak_wav/048/048182.wav,G# minor
48183,fmak_wav/048/048183.wav,C Major
48184,fmak_wav/048/048184.wav,E minor
48185,fmak_wav/048/048185.wav,C minor
48186,fmak_wav/048/048186.wav,C minor
48187,fmak_wav/048/048187.wav,C Major
48188,fmak_wav/048/048188.wav,B minor
48189,fmak_wav/048/048189.wav,B minor
48194,fmak_wav/048/048194.wav,A minor
48195,fmak_wav/048/048195.wav,F# minor
48198,fmak_wav/048/048198.wav,C Major
48199,fmak_wav/048/048199.wav,C Major
48202,fmak_wav/048/048202.wav,G minor
48203,fmak_wav/048/048203.wav,D minor
48204,fmak_wav/048/048204.wav,C# minor
48205,fmak_wav/048/048205.wav,D minor
48206,fmak_wav/048/048206.wav,D# minor
48216,fmak_wav/048/048216.wav,C minor
48223,fmak_wav/048/048223.wav,E Major
48241,fmak_wav/048/048241.wav,C Major
48242,fmak_wav/048/048242.wav,D# minor
48243,fmak_wav/048/048243.wav,B minor
48244,fmak_wav/048/048244.wav,F# minor
48245,fmak_wav/048/048245.wav,E minor
48247,fmak_wav/048/048247.wav,C Major
48248,fmak_wav/048/048248.wav,E minor
48249,fmak_wav/048/048249.wav,D# Major
48290,fmak_wav/048/048290.wav,D minor
48291,fmak_wav/048/048291.wav,G Major
48293,fmak_wav/048/048293.wav,C Major
48294,fmak_wav/048/048294.wav,G minor
48297,fmak_wav/048/048297.wav,D minor
48612,fmak_wav/048/048612.wav,A Major
48615,fmak_wav/048/048615.wav,E Major
48616,fmak_wav/048/048616.wav,E minor
48618,fmak_wav/048/048618.wav,G minor
48619,fmak_wav/048/048619.wav,C Major
48620,fmak_wav/048/048620.wav,D minor
48621,fmak_wav/048/048621.wav,A minor
48622,fmak_wav/048/048622.wav,C Major
48789,fmak_wav/048/048789.wav,F# Major
48957,fmak_wav/048/048957.wav,D Major
48961,fmak_wav/048/048961.wav,D Major
48969,fmak_wav/048/048969.wav,C Major
49088,fmak_wav/049/049088.wav,A minor
49090,fmak_wav/049/049090.wav,G minor
49093,fmak_wav/049/049093.wav,C# minor
49097,fmak_wav/049/049097.wav,D minor
49098,fmak_wav/049/049098.wav,D minor
49132,fmak_wav/049/049132.wav,A minor
49296,fmak_wav/049/049296.wav,F Major
49430,fmak_wav/049/049430.wav,G Major
49438,fmak_wav/049/049438.wav,C Major
49637,fmak_wav/049/049637.wav,D minor
49638,fmak_wav/049/049638.wav,Bb minor
49639,fmak_wav/049/049639.wav,A minor
49640,fmak_wav/049/049640.wav,E Major
49641,fmak_wav/049/049641.wav,A minor
49642,fmak_wav/049/049642.wav,E minor
49643,fmak_wav/049/049643.wav,E minor
49830,fmak_wav/049/049830.wav,A Major
49831,fmak_wav/049/049831.wav,C Major
49832,fmak_wav/049/049832.wav,C Major
49833,fmak_wav/049/049833.wav,A Major
49836,fmak_wav/049/049836.wav,D minor
49837,fmak_wav/049/049837.wav,B Major
49838,fmak_wav/049/049838.wav,C Major
49842,fmak_wav/049/049842.wav,A minor
49847,fmak_wav/049/049847.wav,B Major
49848,fmak_wav/049/049848.wav,D# Major
49849,fmak_wav/049/049849.wav,A Major
80000,fmak_wav/080/080000.wav,G Major
80001,fmak_wav/080/080001.wav,D Major
80002,fmak_wav/080/080002.wav,F# Major
80005,fmak_wav/080/080005.wav,E Major
80076,fmak_wav/080/080076.wav,F# minor
80087,fmak_wav/080/080087.wav,G Major
80088,fmak_wav/080/080088.wav,Bb Major
80089,fmak_wav/080/080089.wav,C# Major
80090,fmak_wav/080/080090.wav,B Major
80091,fmak_wav/080/080091.wav,C Major
80142,fmak_wav/080/080142.wav,D# minor
80145,fmak_wav/080/080145.wav,C Major
80159,fmak_wav/080/080159.wav,F Major
80162,fmak_wav/080/080162.wav,Bb Major
80163,fmak_wav/080/080163.wav,D# Major
80239,fmak_wav/080/080239.wav,E Major
80301,fmak_wav/080/080301.wav,D minor
80307,fmak_wav/080/080307.wav,E minor
80311,fmak_wav/080/080311.wav,G Major
80312,fmak_wav/080/080312.wav,B minor
80426,fmak_wav/080/080426.wav,D minor
80429,fmak_wav/080/080429.wav,C minor
80439,fmak_wav/080/080439.wav,G Major
80449,fmak_wav/080/080449.wav,F# Major
80491,fmak_wav/080/080491.wav,F minor
80503,fmak_wav/080/080503.wav,D minor
80783,fmak_wav/080/080783.wav,D# Major
80786,fmak_wav/080/080786.wav,C Major
80793,fmak_wav/080/080793.wav,C minor
81238,fmak_wav/081/081238.wav,Bb Major
81241,fmak_wav/081/081241.wav,C minor
81243,fmak_wav/081/081243.wav,D Major
81244,fmak_wav/081/081244.wav,G Major
81246,fmak_wav/081/081246.wav,A Major
81248,fmak_wav/081/081248.wav,F Major
81252,fmak_wav/081/081252.wav,C Major
81355,fmak_wav/081/081355.wav,E Major
81356,fmak_wav/081/081356.wav,Bb Major
81357,fmak_wav/081/081357.wav,Bb Major
81364,fmak_wav/081/081364.wav,A Major
81368,fmak_wav/081/081368.wav,C# Major
81370,fmak_wav/081/081370.wav,E Major
81382,fmak_wav/081/081382.wav,G minor
81450,fmak_wav/081/081450.wav,C Major
81451,fmak_wav/081/081451.wav,C Major
81452,fmak_wav/081/081452.wav,D Major
81454,fmak_wav/081/081454.wav,A minor
81455,fmak_wav/081/081455.wav,E Major
81461,fmak_wav/081/081461.wav,B minor
81462,fmak_wav/081/081462.wav,Bb Major
81463,fmak_wav/081/081463.wav,F Major
81465,fmak_wav/081/081465.wav,C Major
81466,fmak_wav/081/081466.wav,E Major
81468,fmak_wav/081/081468.wav,C minor
81476,fmak_wav/081/081476.wav,F Major
81478,fmak_wav/081/081478.wav,C Major
81479,fmak_wav/081/081479.wav,F# minor
81480,fmak_wav/081/081480.wav,B minor
81481,fmak_wav/081/081481.wav,Bb minor
81483,fmak_wav/081/081483.wav,B Major
81484,fmak_wav/081/081484.wav,B minor
81487,fmak_wav/081/081487.wav,G minor
81489,fmak_wav/081/081489.wav,D Major
81490,fmak_wav/081/081490.wav,C Major
81491,fmak_wav/081/081491.wav,F# minor
81492,fmak_wav/081/081492.wav,G# Major
81493,fmak_wav/081/081493.wav,E minor
81495,fmak_wav/081/081495.wav,E Major
81497,fmak_wav/081/081497.wav,C Major
81498,fmak_wav/081/081498.wav,F Major
81499,fmak_wav/081/081499.wav,E minor
81501,fmak_wav/081/081501.wav,E Major
81504,fmak_wav/081/081504.wav,D Major
81506,fmak_wav/081/081506.wav,G Major
81507,fmak_wav/081/081507.wav,E Major
81508,fmak_wav/081/081508.wav,E Major
81509,fmak_wav/081/081509.wav,E Major
81510,fmak_wav/081/081510.wav,F Major
81511,fmak_wav/081/081511.wav,B Major
81514,fmak_wav/081/081514.wav,F# Major
81516,fmak_wav/081/081516.wav,A Major
81517,fmak_wav/081/081517.wav,B Major
81519,fmak_wav/081/081519.wav,C Major
81520,fmak_wav/081/081520.wav,D Major
81523,fmak_wav/081/081523.wav,C# minor
81526,fmak_wav/081/081526.wav,F Major
81527,fmak_wav/081/081527.wav,D Major
81528,fmak_wav/081/081528.wav,D Major
81531,fmak_wav/081/081531.wav,A minor
81532,fmak_wav/081/081532.wav,G Major
81534,fmak_wav/081/081534.wav,F minor
81536,fmak_wav/081/081536.wav,B minor
81537,fmak_wav/081/081537.wav,D Major
81538,fmak_wav/081/081538.wav,G minor
81539,fmak_wav/081/081539.wav,C# minor
81542,fmak_wav/081/081542.wav,E minor
81543,fmak_wav/081/081543.wav,D Major
81544,fmak_wav/081/081544.wav,B minor
81546,fmak_wav/081/081546.wav,A minor
81547,fmak_wav/081/081547.wav,D Major
81551,fmak_wav/081/081551.wav,C Major
81552,fmak_wav/081/081552.wav,G minor
81553,fmak_wav/081/081553.wav,D Major
81555,fmak_wav/081/081555.wav,B Major
81558,fmak_wav/081/081558.wav,E Major
81560,fmak_wav/081/081560.wav,C minor
81562,fmak_wav/081/081562.wav,A minor
81564,fmak_wav/081/081564.wav,F minor
81567,fmak_wav/081/081567.wav,Bb Major
81568,fmak_wav/081/081568.wav,C Major
81569,fmak_wav/081/081569.wav,D# Major
81571,fmak_wav/081/081571.wav,G Major
81573,fmak_wav/081/081573.wav,C Major
81575,fmak_wav/081/081575.wav,A Major
81576,fmak_wav/081/081576.wav,F# Major
81578,fmak_wav/081/081578.wav,C minor
81580,fmak_wav/081/081580.wav,G Major
81581,fmak_wav/081/081581.wav,D minor
81582,fmak_wav/081/081582.wav,C# minor
81583,fmak_wav/081/081583.wav,C minor
81584,fmak_wav/081/081584.wav,Bb minor
81586,fmak_wav/081/081586.wav,Bb minor
81592,fmak_wav/081/081592.wav,F minor
81593,fmak_wav/081/081593.wav,C minor
81596,fmak_wav/081/081596.wav,A Major
81598,fmak_wav/081/081598.wav,C Major
81599,fmak_wav/081/081599.wav,C Major
81600,fmak_wav/081/081600.wav,C Major
81601,fmak_wav/081/081601.wav,A Major
81603,fmak_wav/081/081603.wav,F minor
81605,fmak_wav/081/081605.wav,F# Major
81606,fmak_wav/081/081606.wav,C Major
81608,fmak_wav/081/081608.wav,E Major
81609,fmak_wav/081/081609.wav,C Major
81611,fmak_wav/081/081611.wav,B Major
81612,fmak_wav/081/081612.wav,G Major
81613,fmak_wav/081/081613.wav,C Major
81614,fmak_wav/081/081614.wav,D Major
81619,fmak_wav/081/081619.wav,D Major
81620,fmak_wav/081/081620.wav,B Major
81625,fmak_wav/081/081625.wav,D Major
81626,fmak_wav/081/081626.wav,E Major
81629,fmak_wav/081/081629.wav,D Major
81632,fmak_wav/081/081632.wav,E Major
81633,fmak_wav/081/081633.wav,E Major
81634,fmak_wav/081/081634.wav,E Major
81635,fmak_wav/081/081635.wav,C Major
81636,fmak_wav/081/081636.wav,G Major
81638,fmak_wav/081/081638.wav,C Major
81640,fmak_wav/081/081640.wav,E Major
81641,fmak_wav/081/081641.wav,C Major
81643,fmak_wav/081/081643.wav,C# Major
81646,fmak_wav/081/081646.wav,G Major
81648,fmak_wav/081/081648.wav,D Major
81649,fmak_wav/081/081649.wav,A Major
81650,fmak_wav/081/081650.wav,Bb Major
81651,fmak_wav/081/081651.wav,E minor
81652,fmak_wav/081/081652.wav,E Major
81653,fmak_wav/081/081653.wav,B Major
81655,fmak_wav/081/081655.wav,E minor
81656,fmak_wav/081/081656.wav,D Major
81657,fmak_wav/081/081657.wav,B Major
81658,fmak_wav/081/081658.wav,Bb Major
81661,fmak_wav/081/081661.wav,A Major
81664,fmak_wav/081/081664.wav,C# Major
81665,fmak_wav/081/081665.wav,C# Major
81671,fmak_wav/081/081671.wav,G# minor
81672,fmak_wav/081/081672.wav,C# Major
81675,fmak_wav/081/081675.wav,C Major
81676,fmak_wav/081/081676.wav,C# Major
81678,fmak_wav/081/081678.wav,C minor
81680,fmak_wav/081/081680.wav,B Major
81682,fmak_wav/081/081682.wav,D Major
81684,fmak_wav/081/081684.wav,D# Major
81685,fmak_wav/081/081685.wav,Bb Major
81686,fmak_wav/081/081686.wav,B Major
81687,fmak_wav/081/081687.wav,G Major
81688,fmak_wav/081/081688.wav,B minor
81690,fmak_wav/081/081690.wav,G minor
81691,fmak_wav/081/081691.wav,C Major
